Change ID,Owner,Created,Updated,Link,Branch,Project,Status,#Comments,Approvers,Verifiers,AssignedReviewers,CodeReviewers,RealReviews,SelfReview,#PatchSets,#FilesInPatch,InlineComments,Addfiles,ModFiles,DelFiles,RenamedFile,DeleteLOC,AddLOC
23357,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23357,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,2,1,1,FALSE,1,6,0,2,4,0,0,8,227
23358,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23358,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,1,1
23359,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23359,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,3,12
23360,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23360,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,1,7
23361,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23361,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,0,1
23362,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23362,refs/heads/gingerbread,platform/system/core,Abandoned,5,0,0,2,1,1,FALSE,1,11,0,3,5,0,3,212,1207
23363,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23363,refs/heads/gingerbread,platform/system/core,Abandoned,5,0,0,3,1,1,FALSE,1,11,4,4,7,0,0,24,285
23364,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23364,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,0,1
23365,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23365,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,2,0,0,2,0,0,5,9
23366,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23366,refs/heads/gingerbread,platform/system/core,Abandoned,5,0,0,4,2,2,FALSE,1,8,4,5,2,0,1,1,1334
23367,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23367,refs/heads/gingerbread,platform/system/core,Abandoned,2,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,0,4
23368,1003360,2011.6.1 21:57,2011.6.10 9:42,https://android-review.googlesource.com/23368,refs/heads/gingerbread,platform/system/core,Abandoned,7,1,0,2,1,1,FALSE,1,7,0,0,7,0,0,0,54
23369,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23369,refs/heads/gingerbread,platform/system/media,Abandoned,1,0,0,0,0,0,FALSE,1,2,0,0,1,0,1,1,1
23370,1003360,2011.6.1 21:57,2012.1.24 18:37,https://android-review.googlesource.com/23370,refs/heads/gingerbread,platform/system/vold,Abandoned,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,2,6
23371,1000414,2011.6.1 22:18,2011.6.1 22:51,https://android-review.googlesource.com/23371,refs/heads/linux-bcm43xx-2.6.39,kernel/common,Merged,3,1,1,3,2,2,TRUE,1,1,0,0,1,0,0,8,8
23372,1000414,2011.6.1 22:22,2011.6.1 22:51,https://android-review.googlesource.com/23372,refs/heads/linux-bcm43xx-2.6.39,kernel/common,Merged,3,1,1,3,2,2,TRUE,1,1,0,0,1,0,0,0,1
23373,1000414,2011.6.1 23:21,2011.6.2 17:36,https://android-review.googlesource.com/23373,refs/heads/linux-bcm43xx-2.6.39,kernel/common,Merged,3,1,1,3,2,2,TRUE,1,1,0,0,1,0,0,4,4
23374,1000414,2011.6.1 23:22,2011.6.2 17:37,https://android-review.googlesource.com/23374,refs/heads/linux-bcm43xx-2.6.39,kernel/common,Merged,4,1,1,3,3,3,TRUE,1,2,0,0,2,0,0,6,17
23375,1003360,2011.6.1 23:28,2012.1.24 18:37,https://android-review.googlesource.com/23375,refs/heads/gingerbread,platform/dalvik,Abandoned,2,0,0,3,1,1,FALSE,1,15,0,2,13,0,0,153,204
23376,1003360,2011.6.1 23:28,2012.1.24 18:38,https://android-review.googlesource.com/23376,refs/heads/gingerbread,platform/dalvik,Abandoned,3,0,0,2,1,1,FALSE,2,122,0,8,114,0,0,913,985
23377,1001414,2011.6.2 1:31,2011.6.2 17:41,https://android-review.googlesource.com/23377,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,2,2
23378,1002612,2011.6.2 2:19,2011.6.3 17:09,https://android-review.googlesource.com/23378,refs/heads/master,platform/libcore,Merged,4,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,1,0
23379,1002751,2011.6.2 3:27,2011.6.2 3:27,https://android-review.googlesource.com/23379,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,2,1,1,4,1,1,TRUE,1,0,0,0,0,0,0,0,0
23380,1005324,2011.6.2 5:06,2012.1.16 10:32,https://android-review.googlesource.com/23380,refs/heads/master,platform/sdk,Abandoned,5,0,0,4,2,2,FALSE,1,1,0,0,1,0,0,2,8
23381,1006505,2011.6.2 6:13,2011.6.2 14:54,https://android-review.googlesource.com/23381,refs/heads/master,platform/sdk,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,1,1
23382,1005324,2011.6.2 8:34,2012.1.16 10:37,https://android-review.googlesource.com/23382,refs/heads/master,platform/sdk,Abandoned,8,0,0,4,1,1,FALSE,2,3,0,0,3,0,0,1,32
23383,1006501,2011.6.2 12:12,2011.6.6 23:42,https://android-review.googlesource.com/23383,refs/heads/gingerbread,platform/cts,Merged,5,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,8,43
23384,1005233,2011.6.2 15:05,2011.6.30 7:12,https://android-review.googlesource.com/23384,refs/heads/master,platform/sdk,Open,8,1,0,3,1,1,FALSE,4,41,0,41,0,0,0,0,2532
23385,1004689,2011.6.2 15:06,2011.6.2 17:47,https://android-review.googlesource.com/23385,refs/heads/master,platform/sdk,Merged,3,1,1,3,1,2,TRUE,1,2,0,0,2,0,0,59,26
23386,1004689,2011.6.2 15:19,2011.6.2 18:41,https://android-review.googlesource.com/23386,refs/heads/master,platform/sdk,Merged,6,1,1,3,1,2,TRUE,2,2,0,1,1,0,0,445,491
23387,1005741,2011.6.2 16:25,2011.6.8 20:32,https://android-review.googlesource.com/23387,refs/heads/master,platform/prebuilt,Open,4,0,0,3,1,1,FALSE,1,9,3,9,0,0,0,0,295
23388,1005741,2011.6.2 16:39,2011.6.30 17:30,https://android-review.googlesource.com/23388,refs/heads/master,platform/sdk,Open,11,0,0,3,1,1,FALSE,4,20,0,2,18,0,0,91,646
23389,1006578,2011.6.2 17:47,2011.6.7 2:57,https://android-review.googlesource.com/23389,refs/heads/master,platform/sdk,Open,1,0,0,1,0,0,FALSE,2,2,0,0,2,0,0,0,16
23390,1006578,2011.6.2 18:13,2011.6.6 23:23,https://android-review.googlesource.com/23390,refs/heads/master,platform/frameworks/base,Merged,7,1,1,4,3,3,FALSE,2,1,0,0,1,0,0,1,1
23391,1004689,2011.6.2 18:34,2011.6.2 18:41,https://android-review.googlesource.com/23391,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,5,4
23392,1004689,2011.6.2 20:55,2011.6.2 21:37,https://android-review.googlesource.com/23392,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,1,0,0,1,0,0,3,3
23393,1005665,2011.6.2 21:17,2011.7.5 18:22,https://android-review.googlesource.com/23393,refs/heads/master,platform/ndk,Open,18,0,0,3,1,1,TRUE,11,3,0,1,2,0,0,3,289
23394,1002621,2011.6.2 21:32,2011.6.3 19:11,https://android-review.googlesource.com/23394,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,2,0,1,1,0,0,28,85
23395,1006580,2011.6.2 22:03,2011.6.2 22:09,https://android-review.googlesource.com/23395,refs/heads/master,platform/cts,Abandoned,1,0,0,1,0,0,FALSE,1,1,0,0,1,0,0,2,5
23396,1006580,2011.6.2 22:07,2011.6.6 20:52,https://android-review.googlesource.com/23396,refs/heads/eclair,platform/cts,Open,4,0,0,3,1,1,FALSE,1,1,2,0,1,0,0,2,5
23397,1000660,2011.6.2 22:16,2011.6.2 22:16,https://android-review.googlesource.com/23397,refs/heads/master,platform/bionic,Merged,2,1,1,3,1,1,FALSE,1,3,0,1,2,0,0,24,220
23398,1000660,2011.6.2 22:30,2011.6.2 22:31,https://android-review.googlesource.com/23398,refs/heads/master,platform/bionic,Merged,2,1,1,2,1,1,FALSE,1,3,0,0,3,0,0,4,4
23399,1000660,2011.6.2 22:43,2011.6.2 22:44,https://android-review.googlesource.com/23399,refs/heads/master,platform/external/libnfc-nxp,Merged,2,1,1,3,1,1,FALSE,1,2,0,0,2,0,0,5,9
23400,1006525,2011.6.2 22:47,2011.6.2 23:05,https://android-review.googlesource.com/23400,refs/heads/master,platform/external/qemu,Open,1,0,0,1,0,0,FALSE,2,4,0,0,4,0,0,0,28
23401,1006525,2011.6.2 22:48,2011.6.8 7:16,https://android-review.googlesource.com/23401,refs/heads/master,platform/hardware/ril,Open,2,0,0,2,0,0,FALSE,2,1,1,0,1,0,0,0,85
23402,1000414,2011.6.2 23:09,2011.6.2 23:46,https://android-review.googlesource.com/23402,refs/heads/linux-bcm43xx-2.6.39,kernel/common,Merged,4,1,1,4,2,2,TRUE,1,1,0,0,1,0,0,3,4
23403,1000411,2011.6.2 23:41,2011.6.3 22:39,https://android-review.googlesource.com/23403,refs/heads/master,platform/ndk,Merged,3,1,1,4,1,1,TRUE,1,12,0,0,12,0,0,34,56
23404,1000411,2011.6.2 23:41,2011.6.3 8:19,https://android-review.googlesource.com/23404,refs/heads/master,platform/ndk,Merged,2,1,1,4,1,1,TRUE,1,4,0,0,4,0,0,81,202
23405,1000411,2011.6.2 23:49,2011.6.3 8:19,https://android-review.googlesource.com/23405,refs/heads/master,platform/ndk,Merged,2,1,1,2,1,1,TRUE,1,1,0,0,1,0,0,5,7
23406,1003566,2011.6.3 0:38,2011.6.3 0:50,https://android-review.googlesource.com/23406,refs/heads/froyo,platform/cts,Merged,3,2,1,2,2,2,FALSE,1,4,0,2,2,0,0,8,59
23407,1000414,2011.6.3 0:42,2011.6.3 0:43,https://android-review.googlesource.com/23407,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,1,1,1,TRUE,1,0,0,0,0,0,0,0,0
23408,1006525,2011.6.3 1:01,2011.6.3 1:24,https://android-review.googlesource.com/23408,refs/heads/master,platform/frameworks/base,Open,1,0,0,1,0,0,FALSE,2,4,0,0,4,0,0,0,26
23409,1006525,2011.6.3 1:05,2011.6.3 1:05,https://android-review.googlesource.com/23409,refs/heads/master,platform/packages/apps/Stk,Open,0,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,0,10
23410,1004277,2011.6.3 1:23,2011.6.28 0:30,https://android-review.googlesource.com/23410,refs/heads/android-2.6.39,kernel/common,Abandoned,1,0,0,1,0,0,FALSE,1,1,0,0,1,0,0,5,36
23411,1001861,2011.6.3 7:09,2011.6.3 7:36,https://android-review.googlesource.com/23411,refs/heads/linux-omap-2.6.39,kernel/omap,Open,1,0,0,4,1,1,FALSE,1,2,0,0,2,0,0,0,3
23412,1001861,2011.6.3 7:09,2011.6.3 7:36,https://android-review.googlesource.com/23412,refs/heads/linux-omap-2.6.39,kernel/omap,Open,1,0,0,1,1,1,FALSE,1,2,0,0,2,0,0,2,15
23414,1006586,2011.6.3 8:17,2011.6.3 8:17,https://android-review.googlesource.com/23414,refs/heads/gingerbread,platform/cts,Open,0,0,0,0,0,0,FALSE,1,2,0,0,2,0,0,8,15
23415,1006586,2011.6.3 8:51,2011.6.8 23:19,https://android-review.googlesource.com/23415,refs/heads/gingerbread,platform/cts,Open,1,0,0,2,0,0,FALSE,1,2,1,0,2,0,0,9,16
23416,1006501,2011.6.3 8:52,2011.6.6 23:39,https://android-review.googlesource.com/23416,refs/heads/gingerbread,platform/cts,Open,2,1,1,3,1,1,FALSE,1,1,0,0,1,0,0,6,16
23417,1006586,2011.6.3 9:02,2011.6.3 17:50,https://android-review.googlesource.com/23417,refs/heads/gingerbread,platform/cts,Open,1,1,0,1,1,1,FALSE,1,1,1,0,1,0,0,1,3
23418,1006501,2011.6.3 9:40,2011.6.9 23:45,https://android-review.googlesource.com/23418,refs/heads/gingerbread,platform/cts,Open,5,0,0,5,2,2,FALSE,2,2,0,0,2,0,0,12,69
23420,1005405,2011.6.3 12:24,2011.6.3 12:24,https://android-review.googlesource.com/23420,refs/heads/master,platform/packages/apps/Settings,Open,0,0,0,0,0,0,FALSE,1,2,0,0,2,0,0,5,27
23421,1005405,2011.6.3 12:28,2011.6.5 12:17,https://android-review.googlesource.com/23421,refs/heads/master,platform/packages/apps/Phone,Open,1,0,0,1,0,0,FALSE,2,4,0,0,4,0,0,8,38
23422,1006586,2011.6.3 13:20,2011.6.3 13:20,https://android-review.googlesource.com/23422,refs/heads/gingerbread,platform/cts,Open,0,0,0,0,0,0,FALSE,1,2,0,0,2,0,0,8,15
23423,1000660,2011.6.3 16:07,2011.6.3 17:25,https://android-review.googlesource.com/23423,refs/heads/master,device/samsung/crespo,Merged,5,1,1,3,1,2,TRUE,2,2,0,0,2,0,0,7,7
23424,1003566,2011.6.3 18:02,2011.6.3 18:05,https://android-review.googlesource.com/23424,refs/heads/gingerbread,platform/cts,Merged,2,1,1,1,1,1,TRUE,1,9,0,2,7,0,0,14,657
23425,1004277,2011.6.3 18:04,2011.6.4 0:56,https://android-review.googlesource.com/23425,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,3,1,1,4,2,2,FALSE,1,1,0,0,1,0,0,4,4
23426,1004277,2011.6.3 18:04,2011.6.4 0:56,https://android-review.googlesource.com/23426,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,3,1,1,3,2,2,FALSE,1,1,0,0,1,0,0,6,4
23427,1001414,2011.6.3 18:26,2011.6.3 21:17,https://android-review.googlesource.com/23427,refs/heads/master,platform/external/qemu,Merged,3,1,1,2,1,2,TRUE,1,2,0,0,2,0,0,9,15
23428,1004277,2011.6.3 18:26,2011.6.4 1:21,https://android-review.googlesource.com/23428,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,3,1,1,4,2,2,FALSE,1,1,0,0,1,0,0,1,1
23429,1001414,2011.6.3 18:59,2011.6.3 19:56,https://android-review.googlesource.com/23429,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,3,0,0,3,0,0,0,3
23430,1004689,2011.6.3 19:33,2011.6.3 20:14,https://android-review.googlesource.com/23430,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,4,0,0,4,0,0,3,7
23431,1004689,2011.6.3 19:33,2011.6.3 20:15,https://android-review.googlesource.com/23431,refs/heads/master,platform/sdk,Merged,3,1,1,2,1,2,TRUE,1,23,0,0,23,0,0,710,710
23432,1000411,2011.6.3 20:46,2011.6.3 20:47,https://android-review.googlesource.com/23432,refs/heads/master,platform/external/qemu,Merged,2,1,1,3,1,1,TRUE,1,2,0,0,2,0,0,13,14
23433,1000411,2011.6.3 20:46,2011.6.10 16:03,https://android-review.googlesource.com/23433,refs/heads/master,platform/external/qemu,Merged,5,1,1,3,1,1,TRUE,2,20,0,0,19,0,1,3096,5231
23434,1003566,2011.6.3 22:01,2011.6.3 22:03,https://android-review.googlesource.com/23434,refs/heads/gingerbread,platform/cts,Merged,2,1,1,1,1,1,TRUE,1,4,0,0,4,0,0,3,20
23435,1003566,2011.6.3 22:16,2011.6.3 22:18,https://android-review.googlesource.com/23435,refs/heads/froyo,platform/cts,Merged,2,1,1,1,1,1,TRUE,1,1,0,0,1,0,0,1,1
23436,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23436,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,7,8
23437,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23437,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,1,1
23438,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23438,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,32,26
23439,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23439,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,3,46
23440,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23440,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,2,0,0,2,0,0,4,83
23441,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23441,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,18,39
23442,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23442,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,0,5
23443,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23443,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,2,0,0,2,0,0,84,166
23444,1000205,2011.6.3 22:28,2011.6.4 0:43,https://android-review.googlesource.com/23444,refs/heads/android-2.6.39,kernel/common,Merged,2,1,1,2,1,1,FALSE,1,1,0,0,1,0,0,2,2
23445,1000205,2011.6.3 22:28,2011.6.3 22:28,https://android-review.googlesource.com/23445,refs/heads/android-2.6.39,kernel/common,Open,0,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,9,28
23446,1004277,2011.6.4 0:39,2011.6.4 1:21,https://android-review.googlesource.com/23446,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,3,1,1,4,2,2,FALSE,1,1,0,0,1,0,0,1,1
23447,1001414,2011.6.4 0:56,2011.6.4 1:26,https://android-review.googlesource.com/23447,refs/heads/master,platform/sdk,Merged,5,1,1,2,1,1,TRUE,2,2,0,0,2,0,0,3,5
23448,1006586,2011.6.4 7:07,2011.6.6 21:11,https://android-review.googlesource.com/23448,refs/heads/gingerbread,platform/cts,Open,1,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,4,10
23449,1002612,2011.6.4 14:07,2012.1.18 23:43,https://android-review.googlesource.com/23449,refs/heads/master,platform/system/extras,Merged,7,1,1,7,3,4,FALSE,2,2,0,0,2,0,0,4,2
23450,1002612,2011.6.4 15:20,2011.6.4 15:31,https://android-review.googlesource.com/23450,refs/heads/master,platform/external/dnsmasq,Open,3,0,0,2,0,0,FALSE,4,1,0,0,1,0,0,8,11
23451,1002612,2011.6.4 15:41,2012.1.24 15:57,https://android-review.googlesource.com/23451,refs/heads/master,platform/external/fsck_msdos,Merged,3,1,1,4,1,2,FALSE,1,1,0,0,1,0,0,0,2
23452,1002612,2011.6.4 15:52,2011.6.4 15:52,https://android-review.googlesource.com/23452,refs/heads/master,platform/external/harfbuzz,Open,0,0,0,1,0,0,FALSE,1,2,0,0,2,0,0,2,7
23453,1002612,2011.6.4 16:36,2011.6.7 4:29,https://android-review.googlesource.com/23453,refs/heads/master,platform/external/icu4c,Abandoned,3,0,0,2,1,1,FALSE,1,4,0,0,4,0,0,5,9
23454,1002612,2011.6.4 16:52,2012.1.19 0:10,https://android-review.googlesource.com/23454,refs/heads/master,platform/external/iproute2,Abandoned,2,1,0,2,1,1,FALSE,1,3,0,0,3,0,0,0,5
23455,1004689,2011.6.4 17:16,2011.6.7 1:26,https://android-review.googlesource.com/23455,refs/heads/master,platform/sdk,Merged,5,1,1,3,1,2,TRUE,2,15,0,3,12,0,0,112,557
23456,1002751,2011.6.4 19:05,2011.6.6 19:13,https://android-review.googlesource.com/23456,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,12,1,1,5,1,1,TRUE,3,1,0,0,1,0,0,10,2
23457,1006529,2011.6.4 20:01,2011.6.6 19:28,https://android-review.googlesource.com/23457,refs/heads/master,platform/packages/apps/Calculator,Open,4,0,0,5,0,0,FALSE,1,1,1,0,1,0,0,4,2
23458,1002751,2011.6.4 20:18,2011.6.6 19:13,https://android-review.googlesource.com/23458,refs/heads/linux-omap-2.6.39,kernel/omap,Merged,6,1,1,5,1,1,TRUE,3,1,0,0,1,0,0,0,9
23459,1004540,2011.6.5 23:58,2011.6.5 23:58,https://android-review.googlesource.com/23459,refs/heads/master,platform/frameworks/base,Open,0,0,0,1,0,0,FALSE,1,1,0,0,1,0,0,1,6
23460,1004540,2011.6.5 23:58,2011.6.5 23:58,https://android-review.googlesource.com/23460,refs/heads/master,platform/frameworks/base,Open,0,0,0,1,0,0,FALSE,1,1,0,0,1,0,0,0,10
23461,1004540,2011.6.5 23:58,2011.6.6 0:26,https://android-review.googlesource.com/23461,refs/heads/master,platform/frameworks/base,Open,1,0,0,2,0,0,FALSE,1,2,0,0,2,0,0,3,21
23462,1004540,2011.6.5 23:58,2011.6.6 0:27,https://android-review.googlesource.com/23462,refs/heads/master,platform/frameworks/base,Open,1,0,0,2,0,0,FALSE,1,2,0,0,2,0,0,4,4
23463,1004540,2011.6.5 23:58,2011.6.6 0:27,https://android-review.googlesource.com/23463,refs/heads/master,platform/frameworks/base,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,13,31
23464,1004540,2011.6.5 23:58,2011.6.5 23:58,https://android-review.googlesource.com/23464,refs/heads/master,platform/frameworks/base,Open,0,0,0,1,0,0,FALSE,1,2,0,0,2,0,0,18,27
23465,1004540,2011.6.5 23:58,2011.6.5 23:58,https://android-review.googlesource.com/23465,refs/heads/master,platform/frameworks/base,Open,0,0,0,1,0,0,FALSE,1,2,0,0,2,0,0,1,20
23466,1004540,2011.6.5 23:58,2011.6.6 0:28,https://android-review.googlesource.com/23466,refs/heads/master,platform/frameworks/base,Open,1,0,0,2,0,0,FALSE,1,2,0,0,2,0,0,4,12
23467,1004540,2011.6.5 23:58,2011.6.6 0:28,https://android-review.googlesource.com/23467,refs/heads/master,platform/frameworks/base,Open,1,0,0,2,0,0,FALSE,1,2,0,0,2,0,0,5,36
23468,1004540,2011.6.5 23:58,2011.6.6 0:29,https://android-review.googlesource.com/23468,refs/heads/master,platform/frameworks/base,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,2,2
23469,1004540,2011.6.6 0:10,2011.6.6 0:24,https://android-review.googlesource.com/23469,refs/heads/master,platform/hardware/libhardware,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,0,1
23470,1004540,2011.6.6 0:10,2011.6.6 0:24,https://android-review.googlesource.com/23470,refs/heads/master,platform/hardware/libhardware,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,0,6
23471,1004540,2011.6.6 0:10,2011.6.6 0:24,https://android-review.googlesource.com/23471,refs/heads/master,platform/hardware/libhardware,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,1,1
23472,1004540,2011.6.6 0:10,2011.6.6 0:25,https://android-review.googlesource.com/23472,refs/heads/master,platform/hardware/libhardware,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,1,3
23473,1004540,2011.6.6 0:10,2011.6.6 0:25,https://android-review.googlesource.com/23473,refs/heads/master,platform/hardware/libhardware,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,14,24
23474,1004540,2011.6.6 0:10,2011.6.6 0:25,https://android-review.googlesource.com/23474,refs/heads/master,platform/hardware/libhardware,Open,1,0,0,2,0,0,FALSE,1,1,0,0,1,0,0,1,1
23475,1005405,2011.6.6 7:12,2011.6.7 7:04,https://android-review.googlesource.com/23475,refs/heads/master,platform/frameworks/base,Open,1,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,0,24
23476,1005846,2011.6.6 8:16,2011.6.9 8:36,https://android-review.googlesource.com/23476,refs/heads/master,platform/external/ppp,Open,1,0,0,5,1,1,TRUE,1,2,0,0,2,0,0,1,5
23478,1004035,2011.6.6 9:21,2011.6.6 9:23,https://android-review.googlesource.com/23478,refs/heads/master,platform/frameworks/base,Abandoned,1,0,0,1,0,0,FALSE,1,0,0,0,0,0,0,0,0
23479,1004035,2011.6.6 9:21,2011.6.27 23:29,https://android-review.googlesource.com/23479,refs/heads/master,platform/frameworks/base,Open,3,0,1,4,0,1,FALSE,1,1,0,0,1,0,0,0,6
23480,1000411,2011.6.6 10:44,2011.6.6 19:35,https://android-review.googlesource.com/23480,refs/heads/master,platform/system/core,Merged,3,1,1,6,2,2,TRUE,1,1,0,0,1,0,0,1,1
23481,1005655,2011.6.6 11:09,2011.6.6 11:25,https://android-review.googlesource.com/23481,refs/heads/master,platform/development,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,0,1,0,502,0
23482,1005655,2011.6.6 11:09,2011.6.6 12:11,https://android-review.googlesource.com/23482,refs/heads/master,platform/development,Merged,2,1,1,2,1,1,FALSE,1,19,0,1,18,0,0,208,875
23483,1005655,2011.6.6 11:09,2011.6.6 12:12,https://android-review.googlesource.com/23483,refs/heads/master,platform/development,Merged,2,1,1,2,1,1,FALSE,1,10,0,0,10,0,0,42,301
23484,1005655,2011.6.6 11:09,2011.6.6 12:21,https://android-review.googlesource.com/23484,refs/heads/master,platform/development,Merged,2,1,1,2,1,1,FALSE,1,11,0,0,11,0,0,9,124
23485,1005655,2011.6.6 11:09,2011.6.6 12:22,https://android-review.googlesource.com/23485,refs/heads/master,platform/development,Merged,2,1,1,2,1,1,FALSE,1,4,0,0,4,0,0,37,47
23486,1005655,2011.6.6 11:09,2011.6.6 15:56,https://android-review.googlesource.com/23486,refs/heads/master,platform/development,Merged,5,1,1,3,1,1,FALSE,2,10,0,0,10,0,0,20,36
23487,1005655,2011.6.6 11:09,2011.6.6 15:56,https://android-review.googlesource.com/23487,refs/heads/master,platform/development,Merged,6,1,1,3,1,1,FALSE,2,10,0,2,8,0,0,18,227
23488,1005655,2011.6.6 11:09,2011.6.6 15:56,https://android-review.googlesource.com/23488,refs/heads/master,platform/development,Merged,5,1,1,3,1,1,FALSE,2,18,0,6,12,0,0,58,660
23489,1005655,2011.6.6 11:09,2011.6.7 8:40,https://android-review.googlesource.com/23489,refs/heads/master,platform/development,Merged,7,1,1,3,1,1,FALSE,3,4,0,2,2,0,0,8,532
23490,1005655,2011.6.6 11:09,2011.6.7 8:40,https://android-review.googlesource.com/23490,refs/heads/master,platform/development,Merged,6,1,1,3,1,1,FALSE,3,4,0,1,3,0,0,16,61
23491,1005655,2011.6.6 11:09,2011.6.7 9:29,https://android-review.googlesource.com/23491,refs/heads/master,platform/development,Merged,9,1,1,2,1,1,FALSE,4,10,0,0,10,0,0,85,96
23492,1005655,2011.6.6 13:20,2011.6.10 14:21,https://android-review.googlesource.com/23492,refs/heads/master,platform/development,Merged,10,1,1,2,1,1,FALSE,4,7,0,6,1,0,0,1,974
23493,1005655,2011.6.6 13:20,2011.6.14 19:10,https://android-review.googlesource.com/23493,refs/heads/master,platform/development,Merged,8,1,1,2,1,1,FALSE,5,4,0,0,4,0,0,28,327
23494,1005655,2011.6.6 13:20,2011.6.14 19:12,https://android-review.googlesource.com/23494,refs/heads/master,platform/development,Merged,7,1,1,2,1,1,FALSE,5,1,0,0,1,0,0,48,172
